"module name","license","repository"
"raw-body@2.3.3","MIT","https://github.com/stream-utils/raw-body"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-dom@16.6.3","MIT","https://github.com/facebook/react"
"react-dropzone@9.0.0","MIT","https://github.com/react-dropzone/react-dropzone"
"react-error-overlay@4.0.0","MIT","https://github.com/facebookincubator/create-react-app"
"react-event-listener@0.6.6","MIT","https://github.com/oliviertassinari/react-event-listener"
"react-facebook-login@4.1.1","MIT","https://github.com/keppelen/react-facebook-login"
"react-ga@2.5.7","Apache-2.0","https://github.com/react-ga/react-ga"
"react-google-login@5.0.2","MIT","https://github.com/anthonyjgrove/react-google-login"
"react-is@16.6.3","MIT","https://github.com/facebook/react"
"react-lottie@1.2.3","MIT","https://github.com/chenqingspring/react-lottie"
"react-popper@1.3.3","MIT","https://github.com/souporserious/react-popper"
"react-progressive-image@0.6.0","MIT","https://github.com/FormidableLabs/react-progressive-image"
"react-redux@6.0.0","MIT","https://github.com/reduxjs/react-redux"
"react-scroll@1.7.10","MIT","https://github.com/fisshy/react-scroll"
"react-stripe-elements@2.0.3","MIT","https://github.com/stripe/react-stripe-elements"
"react-swipeable-views-core@0.13.1","MIT","https://github.com/oliviertassinari/react-swipeable-views"
"react-swipeable-views-utils@0.13.1","MIT","https://github.com/oliviertassinari/react-swipeable-views"
"react-swipeable-views@0.13.1","MIT","https://github.com/oliviertassinari/react-swipeable-views"
"react@16.6.3","MIT","https://github.com/facebook/react"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@2.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@2.3.6","MIT","https://github.com/nodejs/readable-stream"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp"
"recursive-copy@2.0.6","ISC","https://github.com/timkendrick/recursive-copy"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"redux-logger@3.0.6","MIT","https://github.com/theaqua/redux-logger"
"redux-thunk@2.3.0","MIT","https://github.com/reduxjs/redux-thunk"
"redux@4.0.1","MIT","https://github.com/reduxjs/redux"
"reflect.ownkeys@0.2.0","MIT","https://github.com/glenjamin/Reflect.ownKeys"
"regenerate-unicode-properties@7.0.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.0","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.12.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.13.2","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.13.3","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regexpu-core@4.2.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsgen@0.4.0","MIT","https://github.com/bnjmnt4n/regjsgen"
"regjsparser@0.3.0","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"repeat-element@1.1.3","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"replace-ext@1.0.0","MIT","https://github.com/gulpjs/replace-ext"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.5.0","MIT","https://github.com/browserify/node-resolve"
"resolve@1.8.1","MIT","https://github.com/browserify/resolve"
"responselike@1.0.2","MIT","https://github.com/lukechilds/responselike"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.6.3","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sax@1.2.1","ISC","https://github.com/isaacs/sax-js"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"scheduler@0.11.2","MIT","https://github.com/facebook/react"
"schema-utils@0.4.7","MIT","https://github.com/webpack-contrib/schema-utils"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils"
"seek-bzip@1.0.5","MIT","https://github.com/cscott/seek-bzip"
"semver-regex@2.0.0","MIT","https://github.com/sindresorhus/semver-regex"
"semver-truncate@1.1.2","MIT","https://github.com/sindresorhus/semver-truncate"
"semver@5.6.0","ISC","https://github.com/npm/node-semver"
"send@0.16.1","MIT","https://github.com/pillarjs/send"
"send@0.16.2","MIT","https://github.com/pillarjs/send"
"serialize-javascript@1.5.0","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-static@1.13.2","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-value@0.4.3","MIT","https://github.com/jonschlinkert/set-value"
"set-value@2.0.0","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.0.3","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.6.1","MIT","https://github.com/substack/node-shell-quote"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@1.0.0","MIT","https://github.com/chalk/slice-ansi"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"sort-keys-length@1.0.1","MIT","https://github.com/kevva/sort-keys-length"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys"
"sort-keys@2.0.0","MIT","https://github.com/sindresorhus/sort-keys"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map"
"source-map-resolve@0.5.2","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.5.9","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.3","BSD-3-Clause","https://github.com/mozilla/source-map"
"spdx-correct@3.0.2","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.2.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.2","CC0-1.0","https://github.com/shinnn/spdx-license-ids"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"squeak@1.3.0","MIT","https://github.com/kevva/squeak"
"ssri@5.3.0","ISC","https://github.com/zkat/ssri"
"ssri@6.0.1","ISC","https://github.com/zkat/ssri"
"stackframe@1.0.4","MIT","https://github.com/stacktracejs/stackframe"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.3.1","MIT","https://github.com/jshttp/statuses"
"statuses@1.4.0","MIT","https://github.com/jshttp/statuses"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"std-env@1.3.1","MIT","https://github.com/pi0/std-env"
"stream-browserify@2.0.1","MIT","https://github.com/substack/stream-browserify"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http"
"stream-shift@1.0.0","MIT","https://github.com/mafintosh/stream-shift"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode"
"string-hash@1.1.3","CC0-1.0","https://github.com/darkskyapp/string-hash"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-dirs@2.1.0","MIT","https://github.com/shinnn/node-strip-dirs"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-outer@1.0.1","MIT","https://github.com/sindresorhus/strip-outer"
"stripe@6.28.0","MIT","https://github.com/stripe/stripe-node"
"styled-components@4.1.1","MIT","https://github.com/styled-components/styled-components"
"styled-jsx@3.1.0","MIT","https://github.com/zeit/styled-jsx"
"styled-system@3.1.11","MIT","https://github.com/jxnblk/styled-system"
"stylis-rule-sheet@0.0.10","MIT","https://github.com/thysultan/stylis.js"
"stylis@3.5.3","MIT","https://github.com/thysultan/stylis.js"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"symbol-observable@1.2.0","MIT","https://github.com/blesh/symbol-observable"
"table@4.0.3","BSD-3-Clause","https://github.com/gajus/table"
"tapable@1.1.0","MIT","https://github.com/webpack/tapable"
"tar-stream@1.6.2","MIT","https://github.com/mafintosh/tar-stream"
"tar@4.4.8","ISC","https://github.com/npm/node-tar"
"temp-dir@1.0.0","MIT","https://github.com/sindresorhus/temp-dir"
"tempfile@2.0.0","MIT","https://github.com/sindresorhus/tempfile"
"terser-webpack-plugin@1.0.2","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@3.10.12","BSD-2-Clause","https://github.com/fabiosantoscode/terser"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"timed-out@4.0.1","MIT","https://github.com/floatdrop/timed-out"
"timers-browserify@2.0.10","MIT","https://github.com/jryans/timers-browserify"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-buffer@1.1.1","MIT","https://github.com/mafintosh/to-buffer"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-repeated@1.0.0","MIT","https://github.com/sindresorhus/trim-repeated"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"tryer@1.0.1","MIT","git+https://gitlab.com/philbooth/tryer"
"tslib@1.9.3","Apache-2.0","https://github.com/Microsoft/tslib"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"type-is@1.6.16","MIT","https://github.com/jshttp/type-is"
"typed-styles@0.0.7","MIT",""
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"ua-parser-js@0.7.19","(GPL-2.0 OR MIT)","https://github.com/faisalman/ua-parser-js"
"uglify-es@3.3.9","BSD-2-Clause","https://github.com/mishoo/UglifyJS2.git#harmony"
"uglifyjs-webpack-plugin@1.3.0","MIT","https://github.com/webpack-contrib/uglifyjs-webpack-plugin"
"unbzip2-stream@1.3.3","MIT","https://github.com/regular/unbzip2-stream"
"unfetch@3.0.0","MIT","https://github.com/developit/unfetch"
"unfetch@4.0.1","MIT","https://github.com/developit/unfetch"
"unicode-canonical-property-names-ecmascript@1.0.4","MIT","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript"
"unicode-match-property-ecmascript@1.0.4","MIT","https://github.com/mathiasbynens/unicode-match-property-ecmascript"
"unicode-match-property-value-ecmascript@1.0.2","MIT","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript"
"unicode-property-aliases-ecmascript@1.0.4","MIT","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript"
"union-value@1.0.0","MIT","https://github.com/jonschlinkert/union-value"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.1","ISC","https://github.com/iarna/unique-slug"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"upath@1.1.0","MIT","https://github.com/anodynos/upath"
"uri-js@4.2.2","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"url-parse-lax@1.0.0","MIT","https://github.com/sindresorhus/url-parse-lax"
"url-parse-lax@3.0.0","MIT","https://github.com/sindresorhus/url-parse-lax"
"url-to-options@1.0.1","MIT","https://github.com/stevenvachon/url-to-options"
"url@0.10.3","MIT","https://github.com/defunctzombie/node-url"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"use@3.1.1","MIT","https://github.com/jonschlinkert/use"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"util@0.10.4","MIT","https://github.com/defunctzombie/node-util"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.1.0","MIT","https://github.com/kelektiv/node-uuid"
"uuid@3.3.2","MIT","https://github.com/kelektiv/node-uuid"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vm-browserify@0.0.4","MIT","https://github.com/substack/vm-browserify"
"warning@3.0.0","BSD-3-Clause","https://github.com/BerkeleyTrue/warning"
"warning@4.0.3","MIT","https://github.com/BerkeleyTrue/warning"
"watchpack@1.6.0","MIT","https://github.com/webpack/watchpack"
"webpack-bundle-analyzer@3.0.3","MIT","https://github.com/webpack-contrib/webpack-bundle-analyzer"
"webpack-dev-middleware@3.4.0","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-hot-middleware@2.22.3","MIT","https://github.com/webpack-contrib/webpack-hot-middleware"
"webpack-log@2.0.0","MIT","https://github.com/webpack-contrib/webpack-log"
"webpack-merge@4.1.4","MIT","https://github.com/survivejs/webpack-merge"
"webpack-sources@1.2.0","MIT","https://github.com/webpack/webpack-sources"
"webpack-sources@1.3.0","MIT","https://github.com/webpack/webpack-sources"
"webpack@4.20.2","MIT","https://github.com/webpack/webpack"
"webpackbar@2.6.3","MIT","https://github.com/nuxt/webpackbar"
"whatwg-fetch@3.0.0","MIT","https://github.com/github/fetch"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"worker-farm@1.6.0","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@3.0.1","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-webpack-plugin@4.3.2","BSD-3-Clause","https://github.com/gajus/write-file-webpack-plugin"
"ws@6.2.1","MIT","https://github.com/websockets/ws"
"xml2js@0.4.19","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@9.0.7","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"y18n@4.0.0","ISC","https://github.com/yargs/y18n"
"yallist@3.0.3","ISC","https://github.com/isaacs/yallist"
"yauzl@2.10.0","MIT","https://github.com/thejoshwolfe/yauzl"
"zen-observable@0.8.13","MIT","https://github.com/zenparsing/zen-observable"
